Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,year
0 days 00:24:52.890000,ZHO,24,0 days 00:01:58.677000,2.0,1.0,,,0 days 00:00:31.371000,0 days 00:00:46.763000,0 days 00:00:40.543000,0 days 00:23:25.584000,0 days 00:24:12.347000,0 days 00:24:52.890000,285.0,259.0,242.0,275.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:22:54.213000,2022-10-01 13:07:54.221,1,,False,,False,True,2022
0 days 00:26:49.361000,ZHO,24,0 days 00:01:56.471000,3.0,1.0,,,0 days 00:00:30.625000,0 days 00:00:45.945000,0 days 00:00:39.901000,0 days 00:25:23.515000,0 days 00:26:09.460000,0 days 00:26:49.361000,286.0,261.0,241.0,278.0,True,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:24:52.890000,2022-10-01 13:09:52.898,12,,False,,False,True,2022
0 days 00:31:14.875000,ZHO,24,0 days 00:01:55.375000,5.0,1.0,,,0 days 00:00:30.570000,0 days 00:00:45.174000,0 days 00:00:39.631000,0 days 00:29:50.070000,0 days 00:30:35.244000,0 days 00:31:14.875000,286.0,261.0,245.0,277.0,True,INTERMEDIATE,5.0,True,Alfa Romeo,0 days 00:29:19.500000,2022-10-01 13:14:19.508,1,,False,,False,True,2022
0 days 00:33:11.634000,ZHO,24,0 days 00:01:56.759000,6.0,1.0,,,0 days 00:00:30.731000,0 days 00:00:45.724000,0 days 00:00:40.304000,0 days 00:31:45.606000,0 days 00:32:31.330000,0 days 00:33:11.634000,,261.0,242.0,279.0,False,INTERMEDIATE,6.0,True,Alfa Romeo,0 days 00:31:14.875000,2022-10-01 13:16:14.883,1,,False,,False,True,2022
0 days 00:44:33.120000,ZHO,24,0 days 00:01:56.053000,9.0,2.0,,,0 days 00:00:30.638000,0 days 00:00:45.591000,0 days 00:00:39.824000,0 days 00:43:07.705000,0 days 00:43:53.296000,0 days 00:44:33.120000,285.0,261.0,244.0,276.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:42:37.067000,2022-10-01 13:27:37.075,1,,False,,False,True,2022
0 days 00:49:06.374000,ZHO,24,0 days 00:01:55.518000,11.0,2.0,,,0 days 00:00:30.536000,0 days 00:00:45.211000,0 days 00:00:39.771000,0 days 00:47:41.392000,0 days 00:48:26.603000,0 days 00:49:06.374000,284.0,262.0,244.0,276.0,True,INTERMEDIATE,4.0,True,Alfa Romeo,0 days 00:47:10.856000,2022-10-01 13:32:10.864,1,,False,,False,True,2022
0 days 00:24:46.084000,BOT,77,0 days 00:01:59.770000,2.0,1.0,,,0 days 00:00:31.592000,0 days 00:00:46.648000,0 days 00:00:41.530000,0 days 00:23:17.906000,0 days 00:24:04.554000,0 days 00:24:46.084000,284.0,260.0,237.0,274.0,True,INTERMEDIATE,2.0,True,Alfa Romeo,0 days 00:22:46.314000,2022-10-01 13:07:46.322,1,,False,,False,True,2022
0 days 00:26:43.710000,BOT,77,0 days 00:01:57.626000,3.0,1.0,,,0 days 00:00:31.014000,0 days 00:00:45.712000,0 days 00:00:40.900000,0 days 00:25:17.098000,0 days 00:26:02.810000,0 days 00:26:43.710000,,261.0,238.0,275.0,True,INTERMEDIATE,3.0,True,Alfa Romeo,0 days 00:24:46.084000,2022-10-01 13:09:46.092,12,,False,,False,True,2022
0 days 00:31:09.840000,BOT,77,0 days 00:01:56.083000,5.0,1.0,,,0 days 00:00:30.640000,0 days 00:00:45.020000,0 days 00:00:40.423000,0 days 00:29:44.397000,0 days 00:30:29.417000,0 days 00:31:09.840000,286.0,260.0,242.0,,True,INTERMEDIATE,5.0,True,Alfa Romeo,0 days 00:29:13.757000,2022-10-01 13:14:13.765,1,,False,,False,True,2022
0 days 00:33:07.274000,BOT,77,0 days 00:01:57.434000,6.0,1.0,,,0 days 00:00:30.758000,0 days 00:00:45.526000,0 days 00:00:41.150000,0 days 00:31:40.598000,0 days 00:32:26.124000,0 days 00:33:07.274000,287.0,262.0,239.0,278.0,False,INTERMEDIATE,6.0,True,Alfa Romeo,0 days 00:31:09.840000,2022-10-01 13:16:09.848,1,,False,,False,True,2022
0 days 00:19:44.242000,RIC,3,0 days 00:01:59.793000,2.0,1.0,,,0 days 00:00:31.060000,0 days 00:00:47.770000,0 days 00:00:40.963000,0 days 00:18:15.509000,0 days 00:19:03.279000,0 days 00:19:44.242000,282.0,260.0,242.0,276.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:17:44.449000,2022-10-01 13:02:44.457,1,,False,,False,True,2022
0 days 00:22:01.960000,RIC,3,0 days 00:02:17.718000,3.0,1.0,,,0 days 00:00:35.838000,0 days 00:00:56.409000,0 days 00:00:45.471000,0 days 00:20:20.080000,0 days 00:21:16.489000,0 days 00:22:01.960000,263.0,106.0,241.0,,False,INTERMEDIATE,3.0,True,McLaren,0 days 00:19:44.242000,2022-10-01 13:04:44.250,12,,False,,False,True,2022
0 days 00:29:30.127000,RIC,3,0 days 00:01:56.940000,6.0,2.0,,,0 days 00:00:30.813000,0 days 00:00:45.710000,0 days 00:00:40.417000,0 days 00:28:04,0 days 00:28:49.710000,0 days 00:29:30.127000,288.0,263.0,244.0,279.0,True,INTERMEDIATE,2.0,True,McLaren,0 days 00:27:33.187000,2022-10-01 13:12:33.195,1,,False,,False,True,2022
0 days 00:31:49.607000,RIC,3,0 days 00:02:19.480000,7.0,2.0,,,0 days 00:00:38.443000,0 days 00:00:52.046000,0 days 00:00:48.991000,0 days 00:30:08.570000,0 days 00:31:00.616000,0 days 00:31:49.607000,143.0,239.0,243.0,264.0,False,INTERMEDIATE,3.0,True,McLaren,0 days 00:29:30.127000,2022-10-01 13:14:30.135,1,,False,,False,True,2022
0 days 00:33:45.833000,RIC,3,0 days 00:01:56.226000,8.0,2.0,,,0 days 00:00:30.592000,0 days 00:00:45.297000,0 days 00:00:40.337000,0 days 00:32:20.199000,0 days 00:33:05.496000,0 days 00:33:45.833000,289.0,263.0,246.0,281.0,True,INTERMEDIATE,4.0,True,McLaren,0 days 00:31:49.607000,2022-10-01 13:16:49.615,12,,False,,False,True,2022
0 days 00:20:44.168000,OCO,31,0 days 00:01:57.439000,2.0,1.0,,,0 days 00:00:30.964000,0 days 00:00:45.887000,0 days 00:00:40.588000,0 days 00:19:17.693000,0 days 00:20:03.580000,0 days 00:20:44.168000,285.0,257.0,239.0,274.0,True,INTERMEDIATE,2.0,True,Alpine,0 days 00:18:46.729000,2022-10-01 13:03:46.737,1,,False,,False,True,2022
0 days 00:22:41.377000,OCO,31,0 days 00:01:57.209000,3.0,1.0,,,0 days 00:00:30.937000,0 days 00:00:45.853000,0 days 00:00:40.419000,0 days 00:21:15.105000,0 days 00:22:00.958000,0 days 00:22:41.377000,288.0,259.0,241.0,278.0,True,INTERMEDIATE,3.0,True,Alpine,0 days 00:20:44.168000,2022-10-01 13:05:44.176,12,,False,,False,True,2022
0 days 00:25:03.542000,OCO,31,0 days 00:02:22.165000,4.0,1.0,,,0 days 00:00:39.396000,0 days 00:00:56.356000,0 days 00:00:46.413000,0 days 00:23:20.773000,0 days 00:24:17.129000,0 days 00:25:03.542000,229.0,188.0,238.0,273.0,False,INTERMEDIATE,4.0,True,Alpine,0 days 00:22:41.377000,2022-10-01 13:07:41.385,21,,False,,False,True,2022
0 days 00:26:59.879000,OCO,31,0 days 00:01:56.337000,5.0,1.0,,,0 days 00:00:30.589000,0 days 00:00:45.499000,0 days 00:00:40.249000,0 days 00:25:34.131000,0 days 00:26:19.630000,0 days 00:26:59.879000,286.0,260.0,240.0,277.0,True,INTERMEDIATE,5.0,True,Alpine,0 days 00:25:03.542000,2022-10-01 13:10:03.550,12,,False,,False,True,2022
0 days 00:29:09.050000,OCO,31,0 days 00:02:09.171000,6.0,1.0,,,0 days 00:00:34.684000,0 days 00:00:50.430000,0 days 00:00:44.057000,0 days 00:27:34.563000,0 days 00:28:24.993000,0 days 00:29:09.050000,226.0,242.0,231.0,268.0,False,INTERMEDIATE,6.0,True,Alpine,0 days 00:26:59.879000,2022-10-01 13:11:59.887,1,,False,,False,True,2022
0 days 00:31:19.828000,OCO,31,0 days 00:02:10.778000,7.0,1.0,,,0 days 00:00:32.355000,0 days 00:00:50.307000,0 days 00:00:48.116000,0 days 00:29:41.405000,0 days 00:30:31.712000,0 days 00:31:19.828000,271.0,249.0,241.0,267.0,False,INTERMEDIATE,7.0,True,Alpine,0 days 00:29:09.050000,2022-10-01 13:14:09.058,1,,False,,False,True,2022
0 days 00:33:16.247000,OCO,31,0 days 00:01:56.419000,8.0,1.0,,,0 days 00:00:30.736000,0 days 00:00:45.470000,0 days 00:00:40.213000,0 days 00:31:50.564000,0 days 00:32:36.034000,0 days 00:33:16.247000,289.0,262.0,241.0,279.0,False,INTERMEDIATE,8.0,True,Alpine,0 days 00:31:19.828000,2022-10-01 13:16:19.836,1,,False,,False,True,2022
0 days 00:21:41.172000,ALB,23,0 days 00:01:59.832000,2.0,1.0,,,0 days 00:00:31.390000,0 days 00:00:47.011000,0 days 00:00:41.431000,0 days 00:20:12.730000,0 days 00:20:59.741000,0 days 00:21:41.172000,287.0,266.0,239.0,283.0,True,INTERMEDIATE,2.0,True,Williams,0 days 00:19:41.340000,2022-10-01 13:04:41.348,12,,False,,False,True,2022
0 days 00:23:39.900000,ALB,23,0 days 00:01:58.728000,3.0,1.0,,,0 days 00:00:31.159000,0 days 00:00:46.497000,0 days 00:00:41.072000,0 days 00:22:12.331000,0 days 00:22:58.828000,0 days 00:23:39.900000,296.0,267.0,239.0,285.0,True,INTERMEDIATE,3.0,True,Williams,0 days 00:21:41.172000,2022-10-01 13:06:41.180,12,,False,,False,True,2022
0 days 00:32:36.703000,ALB,23,0 days 00:01:56.985000,6.0,2.0,,,0 days 00:00:30.493000,0 days 00:00:45.748000,0 days 00:00:40.744000,0 days 00:31:10.211000,0 days 00:31:55.959000,0 days 00:32:36.703000,291.0,266.0,244.0,285.0,True,INTERMEDIATE,2.0,True,Williams,0 days 00:30:39.718000,2022-10-01 13:15:39.726,1,,False,,False,True,2022
0 days 00:19:51.997000,LAT,6,0 days 00:02:01.011000,2.0,1.0,,,0 days 00:00:31.457000,0 days 00:00:47.545000,0 days 00:00:42.009000,0 days 00:18:22.443000,0 days 00:19:09.988000,0 days 00:19:51.997000,290.0,264.0,235.0,281.0,True,INTERMEDIATE,2.0,True,Williams,0 days 00:17:50.986000,2022-10-01 13:02:50.994,1,,False,,False,True,2022
0 days 00:22:14.731000,LAT,6,0 days 00:02:22.734000,3.0,1.0,,,0 days 00:00:31.070000,0 days 00:00:47.134000,0 days 00:01:04.530000,0 days 00:20:23.067000,0 days 00:21:10.201000,0 days 00:22:14.731000,292.0,265.0,239.0,282.0,False,INTERMEDIATE,3.0,True,Williams,0 days 00:19:51.997000,2022-10-01 13:04:52.005,12,,False,,False,True,2022
0 days 00:24:14.223000,LAT,6,0 days 00:01:59.492000,4.0,1.0,,,0 days 00:00:31.207000,0 days 00:00:47.023000,0 days 00:00:41.262000,0 days 00:22:45.938000,0 days 00:23:32.961000,0 days 00:24:14.223000,288.0,264.0,241.0,283.0,True,INTERMEDIATE,4.0,True,Williams,0 days 00:22:14.731000,2022-10-01 13:07:14.739,12,,False,,False,True,2022
0 days 00:31:31.958000,LAT,6,0 days 00:01:57.532000,7.0,2.0,,,0 days 00:00:30.674000,0 days 00:00:46.091000,0 days 00:00:40.767000,0 days 00:30:05.100000,0 days 00:30:51.191000,0 days 00:31:31.958000,289.0,267.0,242.0,285.0,True,INTERMEDIATE,2.0,True,Williams,0 days 00:29:34.426000,2022-10-01 13:14:34.434,1,,False,,False,True,2022
0 days 00:19:46.571000,SAI,55,0 days 00:01:32.965000,2.0,1.0,,,0 days 00:00:27.296000,0 days 00:00:39.411000,0 days 00:00:26.258000,0 days 00:18:40.902000,0 days 00:19:20.313000,0 days 00:19:46.571000,311.0,280.0,258.0,302.0,True,SOFT,2.0,True,Ferrari,0 days 00:18:13.606000,2023-09-16 13:03:14.245,1,,False,,False,True,2023
0 days 00:24:49.134000,SAI,55,0 days 00:02:20.661000,4.0,1.0,,,0 days 00:00:47.129000,0 days 00:00:58.322000,0 days 00:00:35.210000,0 days 00:23:15.602000,0 days 00:24:13.924000,0 days 00:24:49.134000,149.0,130.0,255.0,147.0,False,SOFT,4.0,True,Ferrari,0 days 00:22:28.473000,2023-09-16 13:07:29.112,1,,False,,False,True,2023
0 days 00:26:21.473000,SAI,55,0 days 00:01:32.339000,5.0,1.0,,,0 days 00:00:27.074000,0 days 00:00:39.093000,0 days 00:00:26.172000,0 days 00:25:16.208000,0 days 00:25:55.301000,0 days 00:26:21.473000,315.0,280.0,259.0,302.0,True,SOFT,5.0,True,Ferrari,0 days 00:24:49.134000,2023-09-16 13:09:49.773,1,,False,,False,True,2023
0 days 01:12:15.230000,SAI,55,0 days 00:01:31.893000,10.0,3.0,,,0 days 00:00:26.989000,0 days 00:00:38.689000,0 days 00:00:26.215000,0 days 01:11:10.326000,0 days 01:11:49.015000,0 days 01:12:15.230000,313.0,280.0,256.0,303.0,True,SOFT,4.0,False,Ferrari,0 days 01:10:43.337000,2023-09-16 13:55:43.976,1,,False,,False,True,2023
0 days 01:23:32.218000,SAI,55,0 days 00:01:31.439000,13.0,4.0,,,0 days 00:00:26.836000,0 days 00:00:38.497000,0 days 00:00:26.106000,0 days 01:22:27.615000,0 days 01:23:06.112000,0 days 01:23:32.218000,313.0,280.0,257.0,303.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:00.779000,2023-09-16 14:07:01.418,12,,False,,False,True,2023
0 days 01:35:17.946000,SAI,55,0 days 00:01:31.170000,16.0,5.0,,,0 days 00:00:26.881000,0 days 00:00:38.477000,0 days 00:00:25.812000,0 days 01:34:13.657000,0 days 01:34:52.134000,0 days 01:35:17.946000,313.0,280.0,260.0,303.0,True,SOFT,2.0,True,Ferrari,0 days 01:33:46.776000,2023-09-16 14:18:47.415,1,,False,,False,True,2023
0 days 01:43:10.268000,SAI,55,0 days 00:01:30.984000,19.0,6.0,,,0 days 00:00:26.717000,0 days 00:00:38.499000,0 days 00:00:25.768000,0 days 01:42:06.001000,0 days 01:42:44.500000,0 days 01:43:10.268000,312.0,280.0,259.0,303.0,True,SOFT,2.0,True,Ferrari,0 days 01:41:39.284000,2023-09-16 14:26:39.923,1,,False,,False,True,2023
0 days 00:22:12.176000,RUS,63,0 days 00:01:32.478000,2.0,1.0,,,0 days 00:00:27.135000,0 days 00:00:39.138000,0 days 00:00:26.205000,0 days 00:21:06.833000,0 days 00:21:45.971000,0 days 00:22:12.176000,308.0,278.0,257.0,299.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:39.698000,2023-09-16 13:05:40.337,1,,False,,False,True,2023
0 days 00:33:57.699000,RUS,63,0 days 00:01:32.331000,5.0,2.0,,,0 days 00:00:27.218000,0 days 00:00:38.946000,0 days 00:00:26.167000,0 days 00:32:52.586000,0 days 00:33:31.532000,0 days 00:33:57.699000,309.0,277.0,251.0,299.0,True,SOFT,5.0,False,Mercedes,0 days 00:32:25.368000,2023-09-16 13:17:26.007,1,,False,,False,True,2023
0 days 01:15:38.654000,RUS,63,0 days 00:01:31.743000,8.0,3.0,,,0 days 00:00:26.966000,0 days 00:00:38.657000,0 days 00:00:26.120000,0 days 01:14:33.877000,0 days 01:15:12.534000,0 days 01:15:38.654000,307.0,277.0,255.0,298.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:06.911000,2023-09-16 13:59:07.550,1,,False,,False,True,2023
0 days 01:35:58.294000,RUS,63,0 days 00:01:31.800000,13.0,5.0,,,0 days 00:00:26.872000,0 days 00:00:38.787000,0 days 00:00:26.141000,0 days 01:34:53.366000,0 days 01:35:32.153000,0 days 01:35:58.294000,307.0,277.0,255.0,300.0,True,SOFT,4.0,False,Mercedes,0 days 01:34:26.494000,2023-09-16 14:19:27.133,1,,False,,False,True,2023
0 days 01:43:55.749000,RUS,63,0 days 00:01:31.056000,16.0,6.0,,,0 days 00:00:26.785000,0 days 00:00:38.406000,0 days 00:00:25.865000,0 days 01:42:51.478000,0 days 01:43:29.884000,0 days 01:43:55.749000,308.0,277.0,259.0,300.0,True,SOFT,2.0,True,Mercedes,0 days 01:42:24.693000,2023-09-16 14:27:25.332,1,,False,,False,True,2023
0 days 00:19:55.160000,LEC,16,0 days 00:01:32.523000,2.0,1.0,,,0 days 00:00:27.262000,0 days 00:00:39.040000,0 days 00:00:26.221000,0 days 00:18:49.899000,0 days 00:19:28.939000,0 days 00:19:55.160000,311.0,280.0,259.0,301.0,True,SOFT,2.0,True,Ferrari,0 days 00:18:22.637000,2023-09-16 13:03:23.276,1,,False,,False,True,2023
0 days 00:25:00.222000,LEC,16,0 days 00:02:24.530000,4.0,1.0,,,0 days 00:00:44.960000,0 days 00:01:01.393000,0 days 00:00:38.177000,0 days 00:23:20.652000,0 days 00:24:22.045000,0 days 00:25:00.222000,198.0,184.0,257.0,157.0,False,SOFT,4.0,True,Ferrari,0 days 00:22:35.692000,2023-09-16 13:07:36.331,1,,False,,False,True,2023
0 days 00:26:32.628000,LEC,16,0 days 00:01:32.406000,5.0,1.0,,,0 days 00:00:27.052000,0 days 00:00:39.068000,0 days 00:00:26.286000,0 days 00:25:27.274000,0 days 00:26:06.342000,0 days 00:26:32.628000,314.0,281.0,260.0,303.0,True,SOFT,5.0,True,Ferrari,0 days 00:25:00.222000,2023-09-16 13:10:00.861,1,,False,,False,True,2023
0 days 00:34:26.276000,LEC,16,0 days 00:01:40.754000,8.0,2.0,,,0 days 00:00:27.257000,0 days 00:00:39.126000,0 days 00:00:34.371000,0 days 00:33:12.779000,0 days 00:33:51.905000,0 days 00:34:26.276000,317.0,282.0,57.0,297.0,False,SOFT,2.0,True,Ferrari,0 days 00:32:45.522000,2023-09-16 13:17:46.161,125,,False,,False,False,2023
0 days 01:12:25.016000,LEC,16,0 days 00:01:32.150000,11.0,3.0,,,0 days 00:00:27.171000,0 days 00:00:38.786000,0 days 00:00:26.193000,0 days 01:11:20.037000,0 days 01:11:58.823000,0 days 01:12:25.016000,311.0,280.0,256.0,300.0,True,SOFT,5.0,False,Ferrari,0 days 01:10:52.866000,2023-09-16 13:55:53.505,1,,False,,False,True,2023
0 days 01:23:46.771000,LEC,16,0 days 00:01:32.012000,14.0,4.0,,,0 days 00:00:27.391000,0 days 00:00:38.732000,0 days 00:00:25.889000,0 days 01:22:42.150000,0 days 01:23:20.882000,0 days 01:23:46.771000,311.0,279.0,259.0,301.0,True,SOFT,2.0,True,Ferrari,0 days 01:22:14.759000,2023-09-16 14:07:15.398,12,,False,,False,True,2023
0 days 01:35:28.727000,LEC,16,0 days 00:01:31.421000,17.0,5.0,,,0 days 00:00:26.878000,0 days 00:00:38.604000,0 days 00:00:25.939000,0 days 01:34:24.184000,0 days 01:35:02.788000,0 days 01:35:28.727000,312.0,280.0,259.0,302.0,True,SOFT,2.0,True,Ferrari,0 days 01:33:57.306000,2023-09-16 14:18:57.945,1,,False,,False,True,2023
0 days 01:43:27.444000,LEC,16,0 days 00:01:31.063000,20.0,6.0,,,0 days 00:00:26.754000,0 days 00:00:38.428000,0 days 00:00:25.881000,0 days 01:42:23.135000,0 days 01:43:01.563000,0 days 01:43:27.444000,313.0,279.0,259.0,303.0,True,SOFT,2.0,True,Ferrari,0 days 01:41:56.381000,2023-09-16 14:26:57.020,1,,False,,False,True,2023
0 days 00:19:11.711000,NOR,4,0 days 00:01:32.556000,2.0,1.0,,,0 days 00:00:27.252000,0 days 00:00:39.192000,0 days 00:00:26.112000,0 days 00:18:06.407000,0 days 00:18:45.599000,0 days 00:19:11.711000,309.0,279.0,255.0,300.0,True,SOFT,2.0,True,McLaren,0 days 00:17:39.155000,2023-09-16 13:02:39.794,1,,False,,False,True,2023
0 days 00:24:16.497000,NOR,4,0 days 00:02:28.349000,4.0,1.0,,,0 days 00:00:49.335000,0 days 00:01:01.445000,0 days 00:00:37.569000,0 days 00:22:37.483000,0 days 00:23:38.928000,0 days 00:24:16.497000,93.0,196.0,258.0,190.0,False,SOFT,4.0,True,McLaren,0 days 00:21:48.148000,2023-09-16 13:06:48.787,1,,False,,False,True,2023
0 days 00:25:48.980000,NOR,4,0 days 00:01:32.483000,5.0,1.0,,,0 days 00:00:27.087000,0 days 00:00:39.334000,0 days 00:00:26.062000,0 days 00:24:43.584000,0 days 00:25:22.918000,0 days 00:25:48.980000,310.0,278.0,257.0,302.0,True,SOFT,5.0,True,McLaren,0 days 00:24:16.497000,2023-09-16 13:09:17.136,1,,False,,False,True,2023
0 days 00:34:09.088000,NOR,4,0 days 00:01:33.291000,8.0,2.0,,,0 days 00:00:27.251000,0 days 00:00:38.970000,0 days 00:00:27.070000,0 days 00:33:03.048000,0 days 00:33:42.018000,0 days 00:34:09.088000,313.0,281.0,137.0,296.0,False,SOFT,2.0,True,McLaren,0 days 00:32:35.797000,2023-09-16 13:17:36.436,1,,False,,False,True,2023
0 days 01:12:07.329000,NOR,4,0 days 00:01:31.951000,11.0,3.0,,,0 days 00:00:27.033000,0 days 00:00:38.921000,0 days 00:00:25.997000,0 days 01:11:02.411000,0 days 01:11:41.332000,0 days 01:12:07.329000,312.0,278.0,258.0,301.0,True,SOFT,2.0,True,McLaren,0 days 01:10:35.378000,2023-09-16 13:55:36.017,1,,False,,False,True,2023
0 days 01:35:09.924000,NOR,4,0 days 00:01:31.539000,16.0,5.0,,,0 days 00:00:26.876000,0 days 00:00:38.738000,0 days 00:00:25.925000,0 days 01:34:05.261000,0 days 01:34:43.999000,0 days 01:35:09.924000,310.0,279.0,258.0,301.0,True,SOFT,4.0,False,McLaren,0 days 01:33:38.385000,2023-09-16 14:18:39.024,1,,False,,False,True,2023
0 days 01:43:19.094000,NOR,4,0 days 00:01:31.270000,19.0,6.0,,,0 days 00:00:26.756000,0 days 00:00:38.666000,0 days 00:00:25.848000,0 days 01:42:14.580000,0 days 01:42:53.246000,0 days 01:43:19.094000,310.0,278.0,260.0,301.0,True,SOFT,2.0,True,McLaren,0 days 01:41:47.824000,2023-09-16 14:26:48.463,1,,False,,False,True,2023
0 days 00:22:19.336000,HAM,44,0 days 00:01:32.651000,2.0,1.0,,,0 days 00:00:27.175000,0 days 00:00:39.144000,0 days 00:00:26.332000,0 days 00:21:13.860000,0 days 00:21:53.004000,0 days 00:22:19.336000,308.0,278.0,256.0,300.0,True,SOFT,2.0,True,Mercedes,0 days 00:20:46.685000,2023-09-16 13:05:47.324,1,,False,,False,True,2023
0 days 01:15:55.451000,HAM,44,0 days 00:01:32.019000,7.0,3.0,,,0 days 00:00:27.095000,0 days 00:00:38.911000,0 days 00:00:26.013000,0 days 01:14:50.527000,0 days 01:15:29.438000,0 days 01:15:55.451000,307.0,276.0,256.0,299.0,True,SOFT,2.0,True,Mercedes,0 days 01:14:23.432000,2023-09-16 13:59:24.071,1,,False,,False,True,2023
0 days 01:36:05.945000,HAM,44,0 days 00:01:31.910000,12.0,5.0,,,0 days 00:00:27.010000,0 days 00:00:38.764000,0 days 00:00:26.136000,0 days 01:35:01.045000,0 days 01:35:39.809000,0 days 01:36:05.945000,309.0,278.0,256.0,300.0,True,SOFT,4.0,False,Mercedes,0 days 01:34:34.035000,2023-09-16 14:19:34.674,1,,False,,False,True,2023
0 days 01:44:04.624000,HAM,44,0 days 00:01:31.485000,15.0,6.0,,,0 days 00:00:26.924000,0 days 00:00:38.599000,0 days 00:00:25.962000,0 days 01:43:00.063000,0 days 01:43:38.662000,0 days 01:44:04.624000,309.0,277.0,258.0,300.0,True,SOFT,2.0,True,Mercedes,0 days 01:42:33.139000,2023-09-16 14:27:33.778,1,,False,,False,True,2023
0 days 00:18:39.900000,MAG,20,0 days 00:01:33.200000,2.0,1.0,,,0 days 00:00:27.382000,0 days 00:00:39.373000,0 days 00:00:26.445000,0 days 00:17:34.082000,0 days 00:18:13.455000,0 days 00:18:39.900000,311.0,279.0,257.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:17:06.700000,2023-09-16 13:02:07.339,1,,False,,False,True,2023
0 days 00:23:39.326000,MAG,20,0 days 00:02:28.445000,4.0,1.0,,,0 days 00:00:42.303000,0 days 00:01:00.497000,0 days 00:00:45.645000,0 days 00:21:53.184000,0 days 00:22:53.681000,0 days 00:23:39.326000,151.0,216.0,256.0,207.0,False,SOFT,4.0,True,Haas F1 Team,0 days 00:21:10.881000,2023-09-16 13:06:11.520,1,,False,,False,True,2023
0 days 00:25:12.364000,MAG,20,0 days 00:01:33.038000,5.0,1.0,,,0 days 00:00:27.174000,0 days 00:00:39.477000,0 days 00:00:26.387000,0 days 00:24:06.500000,0 days 00:24:45.977000,0 days 00:25:12.364000,312.0,279.0,258.0,301.0,True,SOFT,5.0,True,Haas F1 Team,0 days 00:23:39.326000,2023-09-16 13:08:39.965,1,,False,,False,True,2023
0 days 00:33:21.442000,MAG,20,0 days 00:01:32.242000,8.0,2.0,,,0 days 00:00:27.064000,0 days 00:00:38.972000,0 days 00:00:26.206000,0 days 00:32:16.264000,0 days 00:32:55.236000,0 days 00:33:21.442000,313.0,279.0,258.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:49.200000,2023-09-16 13:16:49.839,1,,False,,False,True,2023
0 days 01:11:47.940000,MAG,20,0 days 00:01:32.170000,11.0,3.0,,,0 days 00:00:27.184000,0 days 00:00:38.776000,0 days 00:00:26.210000,0 days 01:10:42.954000,0 days 01:11:21.730000,0 days 01:11:47.940000,312.0,279.0,255.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:10:15.770000,2023-09-16 13:55:16.409,1,,False,,False,True,2023
0 days 01:22:29.788000,MAG,20,0 days 00:01:31.892000,14.0,4.0,,,0 days 00:00:27.026000,0 days 00:00:38.757000,0 days 00:00:26.109000,0 days 01:21:24.922000,0 days 01:22:03.679000,0 days 01:22:29.788000,312.0,279.0,255.0,301.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:20:57.896000,2023-09-16 14:05:58.535,12,,False,,False,True,2023
0 days 01:34:41.407000,MAG,20,0 days 00:01:32.396000,17.0,5.0,,,0 days 00:00:27.076000,0 days 00:00:39.142000,0 days 00:00:26.178000,0 days 01:33:36.087000,0 days 01:34:15.229000,0 days 01:34:41.407000,310.0,278.0,259.0,301.0,True,SOFT,5.0,False,Haas F1 Team,0 days 01:33:09.011000,2023-09-16 14:18:09.650,1,,False,,False,True,2023
0 days 01:42:38.313000,MAG,20,0 days 00:01:31.575000,20.0,6.0,,,0 days 00:00:26.959000,0 days 00:00:38.606000,0 days 00:00:26.010000,0 days 01:41:33.697000,0 days 01:42:12.303000,0 days 01:42:38.313000,311.0,279.0,259.0,302.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:41:06.738000,2023-09-16 14:26:07.377,1,,False,,False,True,2023
